"gene_id","gene_name","gene_biotype","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000113811","SELENOK","protein_coding",2957.95776642045,2.13990759119483,0.0571819406620134,37.5051493177961,7.59216442679184e-308,1.19781578161495e-303
"ENSG00000111678","C12orf57","protein_coding",1502.67244329367,2.39920598887612,0.0798180097500169,30.1835485822942,3.89437446307034e-200,3.07207729519303e-196
"ENSG00000120742","SERP1","protein_coding",2848.63084072488,1.80006528735628,0.061326932996193,29.4645492431498,8.19721100031461e-191,4.31091326506545e-187
"ENSG00000100196","KDELR3","protein_coding",751.957706277351,2.74687869177021,0.0965350864434134,28.4959315394376,1.31562125993482e-178,5.18913915449793e-175
"ENSG00000163191","S100A11","protein_coding",1871.26348637873,1.75782402355858,0.0629090868526135,28.0359886318544,5.92004022165896e-173,1.86800949154227e-169
"ENSG00000181649","PHLDA2","protein_coding",492.035142125035,3.7230489736822,0.134191594590128,27.8099714863378,3.28620673001977e-170,8.641080596587e-167
"ENSG00000198832","SELENOM","protein_coding",1600.26709591602,2.54689639953622,0.092627616706152,27.6306004290903,4.77423992382452e-168,1.07604547540256e-164
"ENSG00000198682","PAPSS2","protein_coding",617.142535270696,2.88889929101715,0.105644664420092,27.4408367074945,8.93716606910175e-166,1.76252086340273e-162
"ENSG00000099958","DERL3","protein_coding",597.098403280674,2.69712285978485,0.101426542267344,26.6963291233708,5.19215902218948e-157,9.10185476589816e-154
"ENSG00000150961","SEC24D","protein_coding",538.280677231569,3.17090761324545,0.119666272685214,26.5667052244576,1.64693206545033e-155,2.59836471966099e-152
"ENSG00000113083","LOX","protein_coding",458.788644457003,3.03317583721571,0.11934113817896,25.4675078149992,4.51750774125474e-143,6.4793381485251e-140
"ENSG00000160789","LMNA","protein_coding",1326.51524178454,1.81329909950892,0.073332068462982,24.8379195763891,3.49268548174038e-136,4.59200823711817e-133
"ENSG00000149428","HYOU1","protein_coding",1792.86727057853,1.55220622898276,0.0630371182384106,24.721125647118,6.34001885176818e-135,7.69434441725743e-132
"ENSG00000185222","TCEAL9","protein_coding",2345.55019564118,1.44923358973042,0.0602812696760691,24.1405099819593,9.39309220656356e-129,1.05853439816395e-125
"ENSG00000163902","RPN1","protein_coding",4382.56740446272,1.24392028243885,0.0518781285460564,24.0291169608099,1.3802901448604e-127,1.45178917436417e-124
"ENSG00000168374","ARF4","protein_coding",3074.88872393813,1.33679537052527,0.0565028620013862,23.7531602359797,1.01915046255129e-124,1.00494605297948e-121
"ENSG00000147535","PLPP5","protein_coding",364.051311011252,3.2378369027752,0.139718419520919,23.2799717004535,7.07415840421399e-120,6.56523512607554e-117
"ENSG00000123989","CHPF","protein_coding",736.572032340249,2.16920724740557,0.0941046042111028,23.2060838777791,3.95273352544597e-119,3.46457093505339e-116
"ENSG00000124783","SSR1","protein_coding",2005.83688046122,1.35885549413449,0.059876015403668,22.8007073926014,4.51163489716586e-115,3.74631914592556e-112
"ENSG00000184515","BEX5","protein_coding",447.136467625068,2.66048846315469,0.118114684140927,22.6155975924254,3.04381418772989e-113,2.40111282199072e-110
"ENSG00000072778","ACADVL","protein_coding",623.909629767759,2.22447005862175,0.0992277218677111,22.5307688705845,2.0732634748197e-112,1.5576132305824e-109
"ENSG00000145050","MANF","protein_coding",2037.13426341933,1.29702065978134,0.0578634076637478,22.5208838731803,2.5914790527558e-112,1.8584438643331e-109
"ENSG00000128228","SDF2L1","protein_coding",2624.24355502036,1.5192449295486,0.0686274349863017,22.2677063376642,7.59926822374951e-110,5.21276759852591e-107
"ENSG00000181458","TMEM45A","protein_coding",411.554630580979,2.60664157271116,0.117731956973916,22.2443609710079,1.27901069132512e-109,8.40789653209854e-107
